row_id,koi_eccen,koi_teq,koi_impact,koi_incl,koi_insol,koi_count,koi_period,koi_steff,koi_smass,koi_smet,koi_slogg
1250,0,1397,0.782,79.36,899.03,1,1.780984316,5730,0.968,-0.06,4.545
1251,0,1089,0.405,88.3,333.3,2,7.63846084,6119,1.157,0.1,4.274
1252,0,417,0.026,89.98,7.11,1,70.6981724,5811,0.94,-0.2,4.536
1253,0,1328,0.169,89.01,736.89,1,3.74443645,5876,1.132,0.24,4.269
1254,0,1144,0.659,86.09,404.17,1,10.19154678,6212,1.156,-0.1,4.049
1255,0,1098,0.202,89.26,342.98,1,10.5815819,6168,1.061,-0.24,4.074
1256,0,1357,0.532,84.56,803.4,1,2.819453322,5767,0.9,-0.16,4.33
1257,0,620,0.082,89.83,34.99,3,12.89006728,4915,0.781,0.16,4.512
1258,0,595,0.954,88.79,29.69,1,23.21050996,5875,0.895,-0.42,4.572
1259,0,1093,0.5,86.77,338.4,3,2.35574505,4915,0.781,0.16,4.512
1260,0,865,0.441,88.4,132.4,3,4.74666128,4915,0.781,0.16,4.512
1261,0,549,0.955,87.07,21.5,1,19.65639342,5288,0.828,-0.24,4.613
1262,0,582,1.31,88.77,27.14,1,62.81584402,6340,1.379,0.48,4.23
1263,0,511,0.031,89.98,16.17,1,70.468171,6461,1.162,-0.14,4.396
1264,0,1580.163265,0.69544898,72.65908163,31090.7949,1,56.86716792,5632.693878,1.011989796,-0.153367347,4.29494898
1265,0,894,0.416,88.15,151.31,1,3.93246069,4841,0.756,0.1,4.533
1266,0,2362,0.025,89.49,7380.64,1,0.921030497,5843,1.115,0.14,4.069
1267,0,890,0.8,85.57,148.26,2,5.960400011,5418,0.978,0.28,4.534
1268,0,390,0.052,89.97,5.44,1,85.3514875,5584,0.966,0.14,4.478
1269,0,604,0.794,88.73,31.4,1,23.02028478,5613,1.046,0.32,4.496
1270,0,613,0.019,89.99,33.3,1,69.72646639,6430,1.398,0.2,4.107
1271,0,958,0.016,89.89,199.28,3,1.609321941,4224,0.609,-0.2,4.662
1272,0,530,0.133,89.7,18.66,3,9.51220046,4224,0.609,-0.2,4.662
1273,0,669,0.236,89.16,47.3,3,4.72941177,4224,0.609,-0.2,4.662
1274,0,800,0.054,89.82,96.67,1,4.887803076,4778,0.83,0.32,4.591
1275,0,1338,0.069,89.51,757.65,1,4.437962934,5953,1.093,0.08,4.175
1276,0,798,0.431,88.27,95.68,2,20.74028645,6226,1.129,0,4.264
1277,0,1539,1.113,65.37,1331.31,1,1.207852845,5601,0.791,-0.44,4.533
1278,0,1571,0.003,89.97,1442.19,2,2.379282197,6392,1.232,0.07,4.399
1279,0,591,1.206,80.76,28.85,1,26.0692512,5585,0.773,-0.38,4.409
1280,0,833,0.293,89.36,114.06,2,9.69501146,5896,1,-0.1,4.516
1281,0,714,0.015,89.97,61.61,2,15.3825394,5896,1,-0.1,4.516
1282,0,1549,0.56,85.55,1364.15,1,1.818939148,6153,1.036,-0.22,4.487
1283,0,556,0.016,89.98,22.65,1,40.1097817,5509,0.918,0.14,4.265
1284,0,1846,0.033,89.49,2741.07,4,0.708621057,5422,0.874,0.02,4.484
1285,0,1195,0.575,85.4,483.09,2,2.46106962,5418,0.978,0.28,4.534
1286,0,1101,1.075,78.2,346.98,1,3.403743926,5596,0.906,-0.1,4.533
1287,0,744,0.821,86.29,72.44,1,8.03753796,5044,0.764,-0.02,4.511
1288,0,2307,0.483,88.05,6700.04,1,2.43902575,6546,1.852,0.56,3.817
1289,0,419,0.906,88.46,7.29,1,56.3587987,5446,0.824,-0.2,4.525
1290,0,286,0.173,89.93,1.59,2,242.467406,5637,0.813,-0.3,4.399
1291,0,272,0.625,89.76,1.29,1,169.4976085,5270,0.9,0.07,4.592
1292,0,399,0.044,89.97,6.01,1,76.13622222,5591,0.904,-0.06,4.494
1293,0,990,0.939,62.07,227.27,1,4.9883872,5819,0.91,-0.32,4.565
1294,0,1666,0.651,78.18,1823.52,1,2.586878667,6812,1.103,-0.54,4.343
1295,0,1680,0.094,89.27,1881.78,1,3.964333304,5758,1.258,-0.06,3.808
1296,0,1722,1.217,66.6,2072.8,1,1.525924389,6203,1.091,-0.06,4.427
1297,0,1053,0.065,89.71,290.83,2,5.910371418,6200,1.029,-0.28,4.488
1298,0,1748,0.667,77.89,2197.57,1,0.917568975,5713,1.01,0.07,4.541
1299,0,531,0.045,89.85,18.87,2,5.92365747,3883,0.518,-0.28,4.762
1300,0,204,0.75,89.71,0.41,2,105.3582299,3883,0.518,-0.28,4.762
1301,0,1243,0.117,89.27,563.17,1,3.24325988,5823,1.027,0.1,4.438
1302,0,1116,0.005,89.98,366.42,1,7.79668781,6521,1.334,0.21,4.352
1303,0,417,0.862,88.81,7.14,3,56.4758069,5497,0.952,0.07,4.57
1304,0,353,0.917,88.82,3.68,3,92.8747294,5497,0.952,0.07,4.57
1305,0,602,0.932,77.38,30.85,1,1.538180949,3364,0.26,-0.06,4.978
1306,0,855,0.856,86.74,126.48,1,10.4188915,5692,0.946,0.04,4.36
1307,0,731,0.943,84.41,67.67,1,20.4998763,6249,1.13,-0.04,4.428
1308,0,1276,0.919,74.86,626.79,1,1.921437488,5238,0.784,-0.08,4.472
1309,0,409,0.948,88.26,6.59,2,96.109323,5792,0.875,-0.26,4.375
1310,0,528,0.295,89.59,18.36,2,20.38174802,4883,0.779,0.18,4.515
1311,0,754,0.139,89.6,76.26,2,7.00447892,4883,0.779,0.18,4.515
1312,0,1050,0.027,89.9,287.28,1,5.101375725,5869,1.001,-0.04,4.479
1313,0,762,3.72,74.13,79.54,1,17.7940049,6273,1.099,-0.14,4.442
1314,0,933,0.076,89.63,179.02,1,3.47021401,4922,0.726,-0.12,4.555
1315,0,614,0.001,90,33.69,1,30.69395532,6137,1.086,-0.06,4.46
1316,0,1007,1.019,72.53,243.34,1,2.139325409,4765,0.717,-0.24,4.642
1317,0,571,0.983,88.55,25.1,1,29.48106127,5631,0.762,-0.46,4.41
1318,0,264,0.712,89.7,1.15,2,572.376632,6226,1.129,0,4.264
1319,0,1287,1.249,60.7,650.73,1,2.233799622,5741,0.938,-0.16,4.555
1320,0,582,0.889,88.34,27.22,1,31.13862664,5919,1.114,0.21,4.485
1321,0,665,0.912,87.46,46.19,3,13.93068791,5497,0.952,0.07,4.57
1322,0,660,0.986,79.04,44.8,2,20.4074846,5823,1.02,0.06,4.472
1323,0,804,1.22,77.81,98.51,1,12.36564669,6075,1.033,-0.16,4.495
1324,0,842,0.79,84.43,119.01,2,10.35078415,5534,0.926,0.14,4.338
1325,0,462,0.928,87.02,10.73,2,62.9224936,5534,0.926,0.14,4.338
1326,0,686,0.971,87.79,52.22,1,32.7737631,5640,1.023,0.12,4.076
1327,0,487,0.038,89.96,13.28,4,38.6520796,5422,0.874,0.02,4.484
1328,0,602,0.011,89.98,31.1,1,14.20442616,5350,0.758,-0.56,4.647
1329,0,384,0.274,89.86,5.16,1,55.673582,4998,0.806,0.14,4.53
1330,0,577,0.336,89.09,26.31,2,6.82778157,4198,0.587,-0.32,4.689
1331,0,1391,0.018,89.54,888.72,1,0.687895191,4478,0.637,-0.22,4.615
1332,0,392,0.827,89.51,5.61,2,127.2824442,5733,0.974,0.06,4.281
1333,0,899,0.672,87.02,154.16,1,10.06083238,5705,0.939,0,4.297
1334,0,634,0.011,89.98,38.2,2,30.1837021,5733,0.974,0.06,4.281
1335,0,2112,1.14,29.69,4706.45,1,2.92928244,6634,1.253,-0.5,3.831
1336,0,325,0.113,89.96,2.65,1,77.63424586,4812,0.734,0.02,4.548
1337,0,540,0.344,89.68,20.08,1,52.75878505,6228,1.221,0.21,4.413
1338,0,1618,1.248,23.01,1627.5,1,1.332564478,5995,0.964,-0.3,4.536
1339,0,523,0.03,89.97,17.74,1,41.0772969,5665,0.773,-0.44,4.381
1340,0,370,1.256,89.33,4.41,1,135.9121619,6141,0.982,-0.3,4.468
1341,0,539,0.361,89.51,19.93,4,42.4729078,5616,0.957,0.14,4.327
1342,0,905,0.917,85.52,158.23,4,15.17026921,6297,1.247,0.14,4.26
1343,0,658,0.967,84.57,44.26,4,39.4576228,6297,1.247,0.14,4.26
1344,0,699,0.911,87.08,56.48,1,17.8159689,5964,0.968,-0.22,4.484
1345,0,425,0.787,89.11,7.71,1,36.5157639,4847,0.772,0.14,4.54
1346,0,931,0.544,89.53,177.81,1,14.07969236,5821,1.092,0.14,4.097
1347,0,570,0.688,88.92,24.87,1,16.54081386,5064,0.806,0,4.572
1348,0,1092,0.408,88.42,336.16,2,3.609313059,5668,0.963,-0.02,4.545
1349,0,1290,0.861,80.37,655.43,1,1.93155546,5461,0.957,0.14,4.552
1350,0,472,0.905,85.99,11.71,2,8.41100305,3757,0.552,0.18,4.718
1351,0,652,0.216,89.52,42.82,1,13.52252364,5338,0.875,0,4.557
1352,0,393,0.001,90,5.63,1,134.2520474,5818,0.991,0.02,4.276
1353,0,1597,0.065,89.53,1539,2,3.268695042,5927,1.161,0.14,4.046
1354,0,391,0.828,89.32,5.55,1,99.7468804,5620,0.797,-0.32,4.363
1355,0,557,1.267,87.38,22.78,2,22.84156293,5381,0.858,-0.06,4.538
1356,0,660,0.623,88.67,44.89,1,11.720124,5215,0.792,-0.16,4.564
1357,0,1453,0.641,84.15,1054.56,1,4.33643506,6180,1.275,0.12,4.133
1358,0,573,0.314,89.4,25.54,2,15.95541913,4891,0.776,0.16,4.516
1359,0,714,0.161,89.57,61.43,2,8.25980352,4891,0.776,0.16,4.516
1360,0,417,0.842,89.02,7.13,1,62.5613879,5662,0.937,-0.12,4.56
1361,0,1024,0.558,87.58,259.95,2,8.96847034,5808,1.054,0.14,4.185
1362,0,1268,0.41,86.74,609.28,2,1.907810683,5435,0.937,0.07,4.578
1363,0,691,0.955,88,53.85,1,32.85862571,5899,0.995,-0.12,4.135
1364,0,490,1.079,89.12,13.6,1,48.11881255,6003,0.952,-0.34,4.536
1365,0,1273,0.249,88.29,621.53,1,2.229326354,5587,0.914,-0.06,4.525
1366,0,1217,0.247,88.78,517.89,1,2.514628496,5662,0.937,-0.12,4.56
1367,0,1093,0.454,87.6,336.73,1,8.025118521,6002,1.073,0,4.196
1368,0,534,0.714,87.11,19.23,2,5.79529495,3757,0.552,0.18,4.718
1369,0,375,0.714,89.74,4.66,3,73.7578875,5029,0.847,0.48,4.429
1370,0,768,0.335,89.54,82.22,3,8.56267266,5029,0.847,0.48,4.429
1371,0,809,0.489,88.14,101.43,4,8.30537702,5435,0.87,-0.02,4.495
1372,0,638,0.013,89.98,39.1,2,13.22714056,5180,0.825,0,4.548
1373,0,410,0.273,89.75,6.71,4,51.8098276,5191,0.844,0.08,4.53
1374,0,935,0.335,88.5,180.22,4,4.38536428,5191,0.844,0.08,4.53
1375,0,471,0.319,89.62,11.67,4,34.20578508,5191,0.844,0.08,4.53
1376,0,635,0.924,88.6,38.44,4,13.97945055,5191,0.844,0.08,4.53
1377,0,1157,0.331,88.47,425.04,1,3.554856338,6068,0.931,-0.5,4.565
1378,0,1661,0.474,83.69,1802.31,1,5.28790754,4994,1.441,0.08,3.433
1379,0,540,0.209,89.58,20.08,3,8.45746636,4347,0.537,-0.84,4.73
1380,0,425,0.206,89.75,7.75,3,17.28116957,4347,0.537,-0.84,4.73
1381,0,346,0.256,89.84,3.39,3,32.1340014,4347,0.537,-0.84,4.73
1382,0,522,0.899,88.9,17.53,1,59.7711433,6214,1.101,-0.02,4.382
1383,0,790,0.971,78.17,92.16,1,4.417692516,4766,0.723,-0.24,4.645
1384,0,942,0.921,85.49,186.14,1,10.08744556,6310,1.143,-0.06,4.417
1385,0,730,0.716,87.56,67.34,1,16.34355902,5730,1.008,0.16,4.394
1386,0,643,0.483,89.5,40.41,2,21.96401646,5774,0.937,-0.1,4.447
1387,0,360,0.065,89.97,3.95,2,125.602323,5774,0.937,-0.1,4.447
1388,0,706,0.596,88.14,58.69,4,12.51353325,5435,0.87,-0.02,4.495
1389,0,626,0.832,87.39,36.38,4,17.9134215,5435,0.87,-0.02,4.495
1390,0,559,0.599,88.74,23.05,4,25.2149143,5435,0.87,-0.02,4.495
1391,0,973,0.1,89.65,211.66,2,5.42586901,5594,0.981,0.16,4.489
1392,0,666,0.964,88.19,46.51,1,19.58561177,5618,0.911,0,4.401
1393,0,1017,0.731,86.99,253.48,3,4.544436472,5445,0.919,0.16,4.458
1394,0,721,0.955,87.01,63.86,3,12.76220558,5445,0.919,0.16,4.458
1395,0,498,0.691,89.39,14.55,3,38.7149617,5445,0.919,0.16,4.458
1396,0,1149,0.681,85.03,411.55,2,8.78458274,5927,1.161,0.14,4.046
1397,0,745,0.775,85.88,72.66,3,3.69298623,4402,0.575,-0.58,4.682
1398,0,1495,0.045,89.63,1180.64,1,5.334082429,6332,1.373,0.04,4.016
1399,0,1026,0.92,84,262.18,1,6.4980147,5727,0.946,0,4.328
1400,0,791,0.924,86.86,92.38,2,19.76169247,6327,1.064,-0.14,4.327
1401,0,652,0.021,89.94,42.62,1,5.18498961,4325,0.547,-0.64,4.68
1402,0,522,0.012,89.99,17.51,1,85.6542476,5818,1.149,0.24,4.065
1403,0,529,0.009,89.99,18.57,1,19.32945602,5026,0.875,0.21,4.604
1404,0,830,0.654,89.06,112.09,2,17.79108667,5855,0.92,-0.26,4.148
1405,0,802,0.203,89.3,97.96,1,3.290114076,4484,0.58,-0.56,4.654
1406,0,1845,0.914,76.77,2747.42,1,2.086075752,6131,0.862,-0.74,4.071
1407,0,1116,0.905,85.26,365.94,1,3.311864148,5461,1.012,0.44,4.499
1408,0,1077,0.746,89.32,317.78,1,63.0732241,6234,2.382,0.56,3.209
1409,0,1213,0.058,89.56,511.66,2,2.422084188,5598,0.928,-0.1,4.565
1410,0,501,0.044,89.96,14.85,1,78.5461106,5808,1.058,0.14,4.172
1411,0,702,0.515,88.93,57.37,1,16.92342126,5786,1.044,0.16,4.465
1412,0,741,0.788,85.82,71,3,5.47665801,4650,0.704,-0.04,4.589
1413,0,889,0.384,88.6,147.56,3,4.580346161,5103,0.82,0.04,4.558
1414,0,1127,0.004,89.97,380.75,3,2.248288213,5103,0.82,0.04,4.558
1415,0,781,0.648,88.43,87.79,3,6.76690759,5103,0.82,0.04,4.558
1416,0,465,0.815,88.63,11.09,2,34.1732156,5201,0.948,0.36,4.573
1417,0,464,0.9,88.32,10.99,1,16.7364755,4334,0.646,-0.06,4.618
1418,0,170,1.265,89.66,0.2,1,137.8645881,3645,0.46,-0.08,4.797
1419,0,627,0.663,88.35,36.57,1,12.43929428,4987,0.742,-0.08,4.531
1420,0,703,0.237,89.43,57.89,3,7.62635494,4955,0.774,-0.1,4.61
1421,0,760,0.935,88.34,78.75,1,8.710442022,5416,0.9,-0.04,4.575
1422,0,403,0.035,89.95,6.25,1,11.35010642,3597,0.522,0.4,4.734
1423,0,340,0.149,89.96,3.14,1,109.4450597,5403,0.868,0,4.5
1424,0,914,0.022,89.92,164.9,1,7.56052209,5895,1.026,-0.02,4.503
1425,0,675,0.029,89.94,48.98,1,12.12401737,5094,0.813,0.16,4.469
1426,0,575,0.946,86.89,25.83,2,9.38740646,4500,0.71,-0.02,4.656
1427,0,622,0.434,89.05,35.37,2,7.41556471,4500,0.71,-0.02,4.656
1428,0,451,0.45,89.38,9.8,3,24.2101973,4650,0.704,-0.04,4.589
1429,0,823,0.153,89.24,108.3,1,23.8990075,5511,1.115,0.1,3.914
1430,0,1101,0.838,83.97,348.15,1,6.22161107,6277,1.148,-0.02,4.417
1431,0,814,0.175,89.56,104.06,2,6.17998508,5149,0.811,-0.02,4.551
1432,0,1849,0.097,88.73,2763.39,1,1.569066598,5821,1.054,0.12,4.172
1433,0,1087,0.359,88.99,329.34,2,9.59068586,5476,0.819,-0.56,3.904
1434,0,1060,0.956,81.05,298.33,2,7.03932913,5846,1.064,0.14,4.278
1435,0,402,0.764,89.5,6.17,1,49.6075771,5187,0.858,0,4.592
1436,0,699,0.688,88.95,56.43,1,16.84183355,5602,0.941,0.1,4.404
1437,0,1155,0.568,88.13,421.03,1,7.340714946,6056,1.268,0.36,4.191
1438,0,480,0.519,88.9,12.56,2,12.55111099,4213,0.609,-0.2,4.669
1439,0,1438,0.338,87.33,1011.87,1,3.003879547,6311,1.253,0.21,4.398
1440,0,386,0.376,89.51,5.26,2,24.0884178,4213,0.609,-0.2,4.669
1441,0,822,0.011,89.97,107.96,3,12.75800092,5782,0.957,-0.02,4.34
1442,0,1090,0.074,89.68,334.27,3,5.47033376,5782,0.957,-0.02,4.34
1443,0,1008,0.882,86.75,243.67,2,6.51112385,6032,1.065,-0.02,4.465
1444,0,654,0.88,88.74,43.19,2,23.85163321,6032,1.065,-0.02,4.465
1445,0,1301,0.868,84.01,675.86,1,2.714078374,5815,1.038,0.12,4.461
1446,0,326,0.872,89.24,2.66,1,122.8799543,5413,0.875,0,4.51
1447,0,1003,0.147,89.55,239.11,1,4.88753111,5568,1.053,0.44,4.499
1448,0,770,0.188,89.36,83.18,2,6.14728341,4997,0.806,0,4.598
1449,0,956,0.806,86.54,197.81,1,2.800111267,4786,0.686,-0.2,4.579
1450,0,576,0.88,88.39,26.1,1,34.3511339,6091,1.045,-0.14,4.487
1451,0,1200,0.046,89.75,490.24,2,3.413036353,5392,0.888,0.18,4.314
1452,0,1122,0.897,70.4,373.99,1,3.00725068,5667,0.873,-0.36,4.587
1453,0,577,0.863,85.09,26.2,2,4.194496867,3706,0.555,0.26,4.747
1454,0,503,0.912,86.26,15.1,2,6.35585682,3706,0.555,0.26,4.747
1455,0,1599,0.859,79.56,1540.07,2,1.970340203,4883,0.951,0.56,3.972
1456,0,1168,1.004,85.01,439.8,2,5.05821338,4883,0.951,0.56,3.972
1457,0,544,0.01,89.99,20.77,1,26.85323647,5329,0.786,-0.14,4.455
1458,0,656,0.814,88.88,43.84,3,25.0985083,5782,0.957,-0.02,4.34
1459,0,477,0.677,89.07,12.2,2,34.2685741,5083,0.815,0.18,4.468
1460,0,920,0.921,85.36,169.44,1,5.75321539,5445,1.017,0.48,4.51
1461,0,934,0.879,82.78,179.62,1,5.50860699,5448,0.877,0,4.489
1462,0,766,0.583,89.07,81.42,1,18.93055119,5015,0.955,0.36,3.987
1463,0,520,1.285,88.52,17.26,1,42.94386258,5750,0.808,-0.42,4.4
1464,0,712,0.941,86.73,60.81,1,22.06402,6232,1.174,0.07,4.432
1465,0,773,0.888,87.61,84.16,1,5.756245244,4931,0.794,0,4.605
1466,0,285,0.808,89.66,1.56,2,148.4601819,5159,0.868,0.16,4.548
1467,0,2080,0.731,78.54,4435.29,1,0.934885365,4777,0.953,0.56,3.909
1468,0,633,0.327,89.32,37.99,2,25.7626846,5739,1.002,0.14,4.381
1469,0,840,0.405,88.59,117.67,2,11.0317836,5739,1.002,0.14,4.381
1470,0,1016,0.253,88.65,252.18,2,4.12511935,5598,0.928,-0.1,4.565
1471,0,1279,0.913,85.33,631.55,1,4.22464216,6343,1.213,0.07,4.408
1472,0,913,0.807,87.29,164.48,2,13.12162167,6140,1.094,0,4.265
1473,0,546,0.939,87.52,20.99,1,49.6220669,5938,1.097,0.16,4.331
1474,0,792,0.744,88.23,92.93,1,8.08801663,5269,0.87,0.14,4.494
1475,0,845,0.493,88.79,120.76,1,11.55103848,5907,1.014,0,4.395
1476,0,1103,0.494,88.32,350.69,1,4.469754641,5988,1.021,-0.12,4.507
1477,0,955,0.035,89.92,196.14,1,15.77382794,6283,1.15,-0.06,4.129
1478,0,1290,0.643,86.26,654.67,2,6.56226483,5878,1.212,0.24,4.005
1479,0,749,0.665,88.55,74.36,3,20.67876365,5865,1.088,0.16,4.266
1480,0,612,0.058,89.91,33.12,2,50.79034648,6163,1.102,-0.06,4.185
1481,0,967,0.063,89.79,206.91,3,9.59993246,5865,1.088,0.16,4.266
1482,0,1625,0.248,87.61,1652.5,3,2.0248205,5865,1.088,0.16,4.266
1483,0,300,0.001,90,1.92,1,201.118319,5646,0.929,0,4.447
1484,0,644,0.896,86.17,40.74,1,24.7577652,6106,1.043,-0.16,4.487
1485,0,908,0.738,86.06,160.33,3,12.7983174,5592,1,0.16,4.115
1486,0,574,0.03,89.93,25.66,2,10.13200555,4777,0.561,-1.08,4.689
1487,0,532,0.654,89.04,18.98,1,38.505224,5974,0.904,-0.42,4.504
1488,0,1294,0.755,84.44,663.8,2,4.6126736,6140,1.094,0,4.265
1489,0,905,0.203,89.38,158.43,4,8.67890312,5509,0.924,0.16,4.308
1490,0,540,0.006,89.99,20.04,1,39.3135699,6060,1.008,-0.22,4.509
1491,0,568,0.229,89.37,24.71,1,5.94565516,3974,0.581,-0.06,4.7
1492,0,818,0.942,73.31,105.95,1,1.52373073,3746,0.516,0,4.736
1493,0,1111,0.074,89.66,360.46,1,4.225384543,5574,1.025,0.42,4.403
1494,0,485,0.79,88.93,13.07,1,60.0853848,6028,1.149,0.21,4.459
1495,0,484,0.882,88.07,13.01,1,43.0343364,5550,0.906,0,4.476
1496,0,592,0.025,89.98,29.04,1,46.2991052,5396,0.898,-0.06,4.035
1497,0,391,0.724,89.34,5.51,1,88.6440015,5661,0.941,0,4.471
1498,0,603,0.927,88.69,31.35,1,35.01190875,5872,1.041,0.1,4.332
1499,0,614,0.55,89.16,33.53,2,16.57099265,5483,0.865,-0.22,4.589
1500,0,1040,0.013,89.96,276.53,1,16.00496657,6384,1.412,0.12,4.029
1501,0,1540,0.673,82.98,1331.18,3,1.954525966,5741,1.01,0.16,4.331
1502,0,1580.163265,0.69544898,72.65908163,31090.7949,3,15.09521323,5632.693878,1.011989796,-0.153367347,4.29494898
1503,0,831,0.032,89.93,112.48,1,7.23400381,5411,0.879,0,4.523
1504,0,1058,0.026,89.92,295.82,1,6.77408984,6246,1.18,0.07,4.433
1505,0,564,0.334,89.61,24,2,20.17202467,5064,0.811,0.18,4.474
1506,0,512,0.674,89.25,16.27,1,26.41044199,5448,0.815,-0.38,4.613
1507,0,1088,0.261,89.35,331.35,1,8.27745764,5129,0.887,-0.16,3.884
1508,0,786,0.927,86.3,90.16,1,14.37504582,5931,1.023,0,4.403
1509,0,1096,0.018,89.9,342.04,1,6.31219171,6322,1.124,-0.12,4.426
1510,0,329,0.034,89.99,2.78,1,147.97391,5578,0.905,0,4.44
1511,0,887,0.498,88.59,146.31,1,13.24503482,5636,0.988,0.12,4.147
1512,0,548,0.837,88.6,21.37,1,77.2550726,6564,1.212,-0.16,4.255
1513,0,972,0.466,87.9,210.44,1,3.85690686,5272,0.902,0.12,4.574
1514,0,323,0.032,89.99,2.59,2,116.3311739,5354,0.868,0,4.533
1515,0,410,0.2597,89.38,6.68,2,86.049055,5733,0.981,0.07,4.432
1516,0,986,0.775,85.42,223.15,4,6.31943553,5670,0.949,0.06,4.397
1517,0,791,0.779,86.99,92.68,4,12.20951755,5670,0.949,0.06,4.397
1518,0,1253,0.708,83.78,583.25,4,3.07644709,5670,0.949,0.06,4.397
1519,0,2090,0.67,77.24,4512.1,1,2.11913005,5799,1.339,0.16,3.813
1520,0,402,0.821,89.53,6.17,1,68.958447,5455,0.902,0.06,4.497
1521,0,852,0.695,87.35,124.64,2,18.79591276,6163,1.102,-0.06,4.185
1522,0,1580.163265,0.69544898,72.65908163,31090.7949,1,47.76397728,5632.693878,1.011989796,-0.153367347,4.29494898
1523,0,465,0.021,89.98,11.1,1,63.0380366,5798,0.976,0,4.411
1524,0,1017,0.734,85.39,253.08,2,9.69315023,5683,1.014,0.1,4.108
1525,0,952,0.951,74.43,193.86,1,8.48031229,5910,0.982,-0.08,4.364
1526,0,503,0.873,88.56,15.13,3,56.1886436,5700,1.071,0.34,4.327
1527,0,619,0.771,84.6,34.85,1,6.92101452,4461,0.571,-0.6,4.661
1528,0,625,0.44,88.1,36.05,1,3.27344784,3758,0.528,0,4.769
1529,0,1039,0.359,89.14,275.53,2,15.3789014,5817,1.276,0.18,3.877
1530,0,412,0.924,89.44,6.81,2,134.4785189,5791,0.996,0.02,4.185
1531,0,1114,0.926,86.58,363.75,1,5.007414194,5957,1.034,0,4.417
1532,0,1149,0.643,86.62,412.55,1,24.68662378,4648,0.95,0.14,2.996
1533,0,360,0.588,89.68,3.97,1,98.7179332,5808,0.871,-0.46,4.583
1534,0,340,0.066,89.96,3.15,2,71.52543938,4855,0.769,0.12,4.542
1535,0,824,0.006,89.99,108.78,1,17.50441726,5815,0.933,-0.18,4.16
1536,0,1647,0.725,82.35,1743.61,1,1.72086129,5742,1.068,0.26,4.297
1537,0,465,0.019,89.99,11.04,1,56.4349933,5534,0.88,0,4.381
1538,0,611,0.078,89.91,33.01,1,33.7888028,6202,1.122,-0.02,4.436
1539,0,1155,0.954,63.99,421.21,1,3.215109385,5541,0.942,0.12,4.472
1540,0,1458,0.663,80.59,1068.95,2,3.29276797,5683,1.014,0.1,4.108
1541,0,1005,0.025,89.9,241.58,4,13.72710334,5951,1.086,-0.08,4.017
1542,0,831,0.146,89.61,112.64,4,24.3110031,5951,1.086,-0.08,4.017
1543,0,680,0.025,89.96,50.42,4,44.4304059,5951,1.086,-0.08,4.017
1544,0,1143,0.455,87.49,403.44,4,9.34145925,5951,1.086,-0.08,4.017
1545,0,1023,0.474,87.96,258.91,3,4.97760447,5353,0.87,0.16,4.358
1546,0,935,0.36,89.48,180.55,2,21.1285655,5817,1.276,0.18,3.877
1547,0,1179,0.987,84.73,456.64,1,24.4851178,6655,1.42,-0.58,3.638
1548,0,784,0.13,89.63,89.41,2,7.51854537,5064,0.811,0.18,4.474
1549,0,398,0.003,90,5.94,1,86.7490807,5579,0.901,0,4.419
1550,0,850,0.02,89.96,123.11,1,25.96190067,6369,1.337,0.06,4.088
1551,0,369,0.675,89.7,4.36,1,130.3543929,5970,1.089,0.1,4.463
1552,0,1436,0.554,84.47,1004.89,1,1.855557556,5657,0.903,-0.08,4.441
1553,0,1262,0.949,82.54,599.54,1,3.261759866,6131,1.023,-0.24,4.497
1554,0,1106,1.597,80.55,352.97,1,3.364425589,5813,0.855,-0.52,4.589
1555,0,545,0.502,89.07,20.82,1,16.78175788,4925,0.778,0,4.588
1556,0,351,0.027,89.99,3.58,1,105.3035093,5534,0.914,0,4.515
1557,0,682,0.047,89.77,50.9,3,2.549562652,3716,0.513,0.04,4.74
1558,0,387,0.901,88.5,5.29,3,13.96950181,3716,0.513,0.04,4.74
1559,0,537,0.187,89.44,19.7,3,5.21230171,3716,0.513,0.04,4.74
1560,0,368,0.627,89.46,4.34,1,17.76076524,3826,0.54,-0.06,4.744
1561,0,796,0.31,89.23,94.94,3,10.55840479,5353,0.87,0.16,4.358
1562,0,735,0.991,87.87,69.08,1,20.92735802,6126,1.021,-0.12,4.358
1563,0,914,0.024,89.92,164.86,3,6.98800953,5353,0.87,0.16,4.358
1564,0,946,0.279,89.38,189.46,2,22.8245144,6642,1.421,-0.02,4.057
1565,0,498,0.52,89.43,14.57,1,49.1011093,5393,0.895,0.2,4.299
1566,0,1196,0.631,88.28,483.95,2,7.05675145,6388,1.259,0.1,4.244
1567,0,522,0.493,89.37,17.62,2,34.8536903,5818,0.937,-0.22,4.554
1568,0,953,0.221,89.12,195.08,1,2.41434868,4507,0.715,0.18,4.573
1569,0,1260,1.223,64.63,595.8,1,2.466070972,5708,0.963,-0.04,4.529
1570,0,1177,0.894,77.07,453.2,1,4.30656389,6108,1.132,0.07,4.466
1571,0,834,1.282,86.89,114.24,1,12.96471775,6210,1.093,-0.1,4.45
1572,0,1541,1.404,72.75,1332.5,1,1.731079436,6045,1.038,-0.12,4.494
1573,0,882,1.06,87.52,142.82,1,7.794302043,5494,0.893,0.07,4.405
1574,0,664,0.001,90,46.06,1,14.5324483,5345,0.802,-0.12,4.473
1575,0,1056,0.847,86,293.42,1,5.248667607,5807,1.021,0.1,4.437
