row_id,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_period,koi_time0bk,koi_time0,koi_eccen,koi_impact,koi_duration,koi_depth,koi_ror,koi_srho,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_ldm_coeff2,koi_ldm_coeff1,koi_max_sngle_ev,koi_max_mult_ev,koi_model_snr,koi_count,koi_num_transits,koi_tce_plnt_num,koi_quarters,koi_bin_oedp_sig,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,ra,dec,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sdec,koi_fwm_srao,koi_fwm_sdeco,koi_fwm_prao,koi_fwm_pdeco,koi_dicco_mra,koi_dicco_mdec,koi_dicco_msky,koi_dikco_mra,koi_dikco_mdec,koi_dikco_msky
5983,0,1,0,0,471.65421,421.64532,2455254.645,0,0.85,3.456,480,0.022794,17.78815,4.11,1.2082,89.92,313,2.26,594,0.2918,0.3434,4.568829,7.152132,12.5,1,3,1,1.11E+31,0.7773,6061,4.025,-0.22,1.653,1.056,295.87747,42.983631,13.681,14.167,13.645,13.473,13.394,12.486,12.233,12.139,0.369,19.725174,42.9834,0.4,-0.8,-0.00024,0.00037,-0.04,-0.25,0.26,-0.14,-0.38,0.4
5984,0,0,0,1,1.221204888,133.61014,2454966.61,0,0.6,1.8511,112,0.010101,0.91608,1.1,0.0213,81.71,1772,2334.4,4.16,0.2787,0.3728,3.6350913,21.33362,27.3,1,1093,1,1.11E+31,0.929,5874,4.378,-0.36,0.997,0.867,298.84198,41.631531,14.135,14.636,14.091,13.92,13.818,12.915,12.568,12.553,0,19.922902,41.63047,4.16,-3.83,-0.000333,0.000352,2.77,-2.28,3.59,2.82,-2.29,3.64
5985,0.269306122,0,0,0,135.9079575,199.74974,2455032.75,0,0.69544898,1.83,10231.17449,0.10857801,2.861124388,17.37489796,0.09180102,72.65908163,1580.163265,31090.7949,17.74603716,0.246305102,0.42002551,73.13507722,290.5218273,103.6081633,1,513.6122449,1.102040816,8.91E+30,0.505287755,5632.693878,4.29494898,-0.153367347,2.228591837,1.011989796,298.20071,41.72921,11.579,11.908,11.508,11.438,11.397,10.57,10.339,10.261,0.058244898,19.47548024,42.57951804,-4.961276531,1.83049898,0.000743102,0.001351776,0.151989796,0.246765306,3.694367347,0.094357143,0.265214286,3.797520408
5986,0,0,1,1,0.959853772,131.85197,2454964.852,0,0.646,1.9163,55.8,0.007215,0.58772,1.3,0.0194,77.8,2468,8768.54,3.06,0.2918,0.3434,4.025782,34.55773,27.1,1,1394,1,1.11E+31,0.8237,6061,4.025,-0.22,1.653,1.056,298.55786,41.82563,11.787,12.329,11.828,13.81412245,13.7967551,10.831,10.581,10.494,0,19.903749,41.826646,-4.33,3.66,0.000208,-0.000176,-4.387,3.598,5.674,-4.392,3.549,5.646
5987,0,0,0,0,0.592243731,131.654831,2454964.655,0,0.986,1.386,3990,0.104857,0.38407,6.77,0.0116,59.16,1551,1361.22,1.9239,0.2386,0.4539,9.777292,75.892395,303.8,1,2264,1,1.11E+31,0.329,4920,4.664,-0.96,0.591,0.588,290.28094,45.46426,15.653,16.414,15.639,15.326,15.147,14.068,13.58,13.441,0,19.3520586,45.464188,-0.18,-0.26,0.00072,0.00108,-0.223,-0.1,0.244,-0.12,0.06,0.134
5988,0.269306122,0,0,0,46.882525,174.9031,2455007.903,0,0.7285,1.93,344,0.018298,19.91233,1.91,0.2578,89.95,513,16.4,132.26,0.2917,0.3445,73.13507722,290.5218273,4.9,1,513.6122449,1.102040816,8.91E+30,0.505287755,6045,4.494,-0.12,0.955,1.038,297.89221,47.498089,15.256,15.735,15.206,15.051,14.96,14.077,13.773,13.731,0.058244898,19.47548024,42.57951804,-4.961276531,1.83049898,0.000743102,0.001351776,0.151989796,0.246765306,3.694367347,0.094357143,0.265214286,3.797520408
5989,0,0,0,0,20.7191626,143.30626,2454976.306,0,0.016,3.912,184,0.012379,3.02796,1.85,0.145,89.98,790,92.2,40.96,0.2736,0.3819,8.249738,26.364002,8.9,1,66,1,1.11E+31,0.0883,5837,4.143,-0.18,1.366,0.946,281.27295,47.774399,11.413,11.816,11.331,11.241,11.228,9.461,9.24,9.095,0,18.751563,47.774628,1.2,0.82,-5.80E-05,-0.0001,0.61,1.08,1.24,2.24,1.2,2.54
5990,0.181,0,0,0,399.37587,300.0792,2455133.079,0,0.556,21.25,552,0.022256,0.22183,3.93,1.1026,89.74,326,2.66,123.2,0.291,0.3469,4.7657084,7.146832,11.9,1,3,1,1.11E+31,0.9789,6098,4.069,-0.06,1.618,1.119,289.7308,43.497368,13.281,13.421,13.217,13.217,13.7967551,14.303,14.108,13.937,0.001,19.315319,43.49767,-2.69,1.1,-0.00105,-0.00062,0.511377551,-0.196346939,2.447663265,-6.76,-0.53,6.78
5991,0.562653061,0,1,1,16.60973843,147.6085,2454980.609,0,1.0412,4.515,668,0.080841,0.0381,6.64,0.1197,82.51,579,26.59,8.22,0.2046,0.4948,14.530972,24.434572,29.7,1,80,1,1.11E+31,0.468163265,5238,4.603,-0.16,0.752,0.836,300.4472,43.929539,14.659,15.332,14.605,14.371,14.236,13.266,12.842,12.748,0,20.029481,43.94479,-12.95,54.89,0.00694,-0.0278,0.511377551,-0.196346939,2.447663265,0.265204082,-0.225479592,2.356673469
5992,0.269306122,0,0,0,54.323118,153.7774,2454986.777,0,0.9727,25.863,538,0.027742,0.00102,5.06,0.3182,79.64,706,58.78,5.42,0.3247,0.2578,73.13507722,290.5218273,19.2,1,513.6122449,1.102040816,8.91E+30,0.505287755,6988,4.155,-0.02,1.67,1.459,300.79263,43.96748,14.478,14.795,14.437,14.342,14.278,13.485,13.327,13.252,0.058244898,19.47548024,42.57951804,-4.961276531,1.83049898,0.000743102,0.001351776,0.151989796,0.246765306,3.694367347,0.094357143,0.265214286,3.797520408
5993,0.002,0,1,0,5.803127153,136.101253,2454969.101,0,0.006,4.9041,58600,0.21931,0.75685,19.04,0.0604,89.97,886,145.32,11.045,0.2434,0.4341,196.79228,1853.3771,639.3,1,195,1,1.11E+28,0,5533,4.577,-0.2,0.795,0.876,296.49356,44.052319,15.896,16.541,15.859,15.62,15.491,14.577,14.188,14.006,0,19.7662431,44.0523626,0.2251,0.1534,0.0356,0.0262,0.006,-0.122,0.122,0.083,0.036,0.09
5994,0,0,1,0,35.51619219,165.930432,2454998.93,0,8.467,2.5,11000,7.564549,41.31467,719.49,0.2032,86.54,504,15.2,140.2,0.2396,0.4415,219.40192,806.1852,85.4,1,36,1,1.11E+31,0.5122,5514,4.505,-0.06,0.871,0.883,287.8569,44.102798,12.481,12.972,12.429,12.271,12.201,11.336,10.982,10.887,0,19.19046033,44.1027427,-0.015,-0.206,-2.00E-05,0.0026,-0.018,-0.24,0.24,-0.134,-0.282,0.313
5995,0,0,1,0,0.589049151,132.1792702,2454965.179,0,1.094,2.25397,62000,0.469243,0.67757,39.51,0.0122,61.81,1959,3495.15,2.3163,0.2665,0.398,426.0949,8197.062,1227.6,1,2274,1,1.11E+31,-1,5592,4.51,-0.74,0.771,0.703,296.60672,44.472919,13.643,14.152,13.602,13.425,13.302,12.371,11.979,11.91,0,19.77378299,44.47292163,0.06493,0.00585,0.0012,-0.0003,0.032,0.008,0.033,0.041,-0.006,0.041
5996,0.968,0,0,0,80.2321467,162.39301,2454995.393,0,0.911,4.656,889,0.033375,0.77896,3.24,0.3543,89.19,380,4.91,64.2,0.2291,0.4603,10.569986,21.93725,24.9,1,12,1,1.11E+31,0.2574,5436,4.505,0.12,0.888,0.92,282.86319,41.79668,14.32,14.851,14.269,14.093,14.042,13.14,12.737,12.735,0.023,18.857515,41.79655,-1.23,-0.47,0.00091,0.00025,0.32,0.16,0.36,0.36,-0.05,0.37
5997,0.89,0,0,0,41.88970036,172.00102,2455005.001,0,1.285,1.35,1300,0.324673,4.78954,32.16,0.2355,89.04,515,16.66,76.3,0.2916,0.3447,7.8165855,19.856947,20.9,1,24,1,1.11E+31,0.5093,5952,4.519,-0.18,0.907,0.989,295.46463,47.90807,14.74,15.222,14.688,14.533,14.449,13.567,13.241,13.205,0.695,19.697636,47.90806,-0.22,-0.05,-0.00037,0.0002,-0.17,0.79,0.81,-0.41,0.81,0.91
5998,0,0,0,1,1.791406261,132.99503,2454965.995,0,1.008,2.8159,346,0.040184,0.02454,4.51,0.0298,51.19,1579,1466.9,1.609,0.2868,0.3588,5.9116483,40.83907,60.7,1,748,1,1.11E+31,0.8549,6092,4.453,0,1.028,1.091,288.51645,41.381962,14.574,15.025,14.513,14.38,14.314,13.439,13.143,13.118,0,19.2349535,41.405675,21.24,85.37,-0.00505,-0.0203,1.795,7.32,7.537,1.879,7.447,7.68
5999,0,0,1,1,1.25483232,132.18633,2454965.186,0,0.547,2.67,118,0.010278,0.37104,2.89,0.0252,79.96,2748,13493.55,3.14,0.3033,0.3133,3.8324585,24.388678,11.4,1,1069,1,1.11E+31,1,6168,3.75,-0.16,2.572,1.358,297.13702,39.891842,13.298,13.693,13.257,13.129,13.12,12.326,11.998,11.992,0,19.809233,39.89062,4.11,-4.39,-0.000371,0.000376,4.71,-5.56,7.29,4.76,-5.84,7.54
6000,0,0,0,1,5.71483873,132.13046,2454965.13,0,0.134,2.748,286,0.015242,2.37226,1.26,0.0559,89.52,842,118.73,16,0.2175,0.4767,5.2280936,21.422148,18,1,235,1,1.11E+31,0.0612,5193,4.535,-0.36,0.755,0.713,299.78946,44.171001,14.167,14.861,14.131,13.869,13.732,12.708,12.296,12.202,0,19.98513,44.16506,-32.29,-21.39,0.00848,0.0055,0.511377551,-0.196346939,2.447663265,0.265204082,-0.225479592,2.356673469
6001,0.131,0,0,1,17.5859472,138.7798,2454971.78,0,0.042,3.815,510,0.02049,2.83348,2.24,0.1326,89.93,700,56.81,35.91,0.2622,0.4035,3.7063234,7.3859973,8.4,1,77,1,1.11E+31,0.907,5780,4.438,0,1,1,294.85565,42.790672,13.7,14.64210204,13.7,15.69,13.7967551,15.837,15.263,15.146,0.193,19.656979,42.7915,-2.55,2.97,-0.00014,0.00031,10.91,-7.1,13,1.75,0.5,1.81
6002,0,1,0,1,1.332567005,132.0492,2454965.049,0,1.185,6.3373,401,0.204898,0.02045,27.36,0.0241,17.56,2007,3837.83,1.243,0.3124,0.2859,20.558546,124.39423,110.6,1,1010,1,1.11E+31,-1,6388,4.284,-0.28,1.223,1.045,292.60968,45.708881,13.406,13.75,13.358,13.258,13.221,12.337,12.098,12.035,0.193214286,19.507223,45.708951,-3.383,0.254,0.001963112,-0.00025,-8.1,3.48,8.8,-8.3,3.13,8.8
6003,0.854,0,0,0,10.32736351,139.37228,2454972.372,0,0.754,1.889,127,0.011237,3.96043,1.25,0.0934,88.47,838,116.56,28.2,0.2602,0.4096,3.523154,8.887124,9.7,2,133,2,1.11E+31,0.0279,5757,4.431,0.14,1.017,1.016,291.77164,47.5299,14.5,14.973,14.464,14.298,14.219,13.322,12.921,12.784,0.222,19.451385,47.53001,-2.1,0.4,0.00026,-5.00E-05,-1.68,-1.42,2.2,-1.74,-1.28,2.2
6004,0,0,1,1,2.54557259,132.69874,2454965.699,0,0.038,5.636,529,0.020871,0.13282,1.97,0.036,89.39,1234,549.8,3.57,0.2676,0.3928,5.158254,25.814392,36,1,141,1,1.10E+30,0.993,5718,4.549,-0.08,0.863,0.96,298.8461,43.403519,15.298,15.839,15.222,15.066,14.962,13.924,13.606,13.518,0.253591837,19.9230355,43.402742,-1.511,-2.8,0.000124398,0.00013,-0.008704082,-0.047602041,2.040479592,-2.87,-3.39,4.44
6005,0,0,1,1,0.704541784,132.18236,2454965.182,0,0.415,1.0726,275,0.015531,3.95831,1.72,0.0161,84.94,2121,4778.23,4.7,0.2844,0.3661,4.7339334,22.82247,38.4,1,1898,1,1.11E+31,0.9683,6063,4.476,0.07,1.012,1.117,288.08798,43.208172,15.192,15.669,15.132,14.988,14.937,14.041,13.668,13.637,0,19.206122,43.21028,10.07,7.6,-0.00201,-0.00149,3.5,1.56,3.84,3.64,1.67,4.01
6006,0,0,1,1,0.697996932,132.136059,2454965.136,0,1.244,4.3323,9090,0.369714,0.12416,28.06,0.0141,32.38,1604,1560.69,1.473,0.2175,0.4767,64.09577,430.88116,244.1,1,1631,1,1.11E+28,-1,5176,4.636,-0.36,0.695,0.768,299.33234,40.69503,15.859,16.576,15.826,15.551,15.409,14.353,13.845,13.814,0,19.9545985,40.694816,-36.499,-0.77,0.135,0.00113,-5.415,-0.563,5.444,-5.768,-0.546,5.794
6007,0,1,0,0,6.63449721,134.16545,2454967.165,0,1.246,22.982,919,0.277142,0.00118,85.25,0.078,27.12,1719,2067.13,1.4,0.3118,0.2887,6.501706,18.696188,160.1,1,165,1,1.11E+31,0.9074,6487,3.696,-0.3,2.817,1.439,295.73996,38.862282,12.842,13.154,12.794,12.709,12.673,11.879,11.666,11.609,0,19.7159846,38.86304,-0.56,2.75,7.00E-05,-0.00045,0.033,0.18,0.18,-0.048,-0.006,0.049
6008,0.188,0,0,1,110.9215892,174.22374,2455007.224,0,0.905,5.282,498,0.024551,0.70063,3.71,0.4494,89.33,443,9.12,77,0.2678,0.3958,14.972062,37.31789,48.2,1,9,1,1.11E+31,0.2208,5725,4.148,0.02,1.384,0.981,285.90607,49.287521,12.037,12.476,11.986,11.849,11.795,10.884,10.541,10.481,0.005,19.0603861,49.287538,-0.63,0.06,0.00036,-0.0001,-0.95,0.87,1.29,-0.83,0.69,1.07
6009,0,0,1,1,3.88673217,136.94489,2454969.945,0,1.223,20.491,762,0.251168,0.0027,21.04,0.0455,18.85,1050,287.4,1.292,0.2865,0.3556,58.813133,376.58157,119,1,277,1,1.11E+31,-1,5798,4.589,-0.56,0.767,0.833,294.34216,39.562359,14.197,14.682,14.158,13.989,13.901,13.018,12.615,12.581,0,19.6220606,39.566793,-31.222,15.959,0.101,-0.0519,-5.59,3.423,6.555,-5.717,3.406,6.654
6010,1,0,1,0,1.544928892,133.5487914,2454966.549,0,0.918,1.43586,5820,0.087071,0.92015,13.43,0.0274,79.15,1997,3765.46,4.8783,0.303,0.3166,78.916046,1154.6663,1109.7,1,692,1,1.11E+31,0.9144,6309,4.199,-0.1,1.412,1.15,294.19211,39.618999,13.308,13.644,13.25,13.164,13.121,12.343,12.134,12.092,0.268877551,19.61279424,39.6188884,-0.572,-0.402,0.000240133,-0.00424,0.1,0.11,0.15,0.003,-0.033,0.033
6011,0,0,1,1,11.76921923,138.41222,2454971.412,0,0.964,3.219,519,0.027192,0.13425,3.12,0.105,84.44,868,134.04,9.94,0.302,0.319,5.0891466,23.523684,27.4,1,91,1,1.11E+31,0.2148,6215,4.44,-0.06,1.052,1.111,292.79404,40.074581,14.986,15.434,14.943,14.795,14.759,13.848,13.589,13.541,0,19.519652,40.07372,2.05,-3.08,-0.00076,0.00142,2.27,-2.74,3.56,2.28,-2.77,3.58
6012,0,0,1,0,44.63898306,156.45087,2454989.451,0,1.173,3.04001,36800,0.445271,8.06543,50.33,0.2543,89.29,551,21.86,94.71,0.302,0.319,164.7507,545.02,488.5,1,21,1,1.10E+28,0.0028,6197,4.449,-0.08,1.035,1.096,293.02615,40.073051,15.51,15.977,15.443,15.31,15.183,14.408,14.016,13.902,0,19.53507436,40.0729131,-0.121,-0.493,-0.0004,-0.007,0.025,-0.009,0.026,-0.046,-0.15,0.157
6013,0.981,0,0,0,1.236866732,132.1776,2454965.178,0,0.982,1.242,187,0.018187,0.14444,1.75,0.0219,64.35,1569,1439.3,2.27,0.2396,0.4415,3.2119784,11.330463,14.2,1,1076,1,1.11E+31,0.9956,5621,4.514,-0.06,0.879,0.921,296.68945,49.44677,15.388,15.983,15.336,15.133,15.054,14.04,13.683,13.566,0.199,19.779329,49.44713,1.2,1.3,-0.00012,-0.00015,0.03,-0.08,0.08,0.18,0.09,0.2
6014,0.269306122,0,0,0,174.9598048,151.16448,2454984.164,0,0.69544898,5.23,10231.17449,0.10857801,2.861124388,17.37489796,0.09180102,72.65908163,1580.163265,31090.7949,17.74603716,0.246305102,0.42002551,73.13507722,290.5218273,103.6081633,1,513.6122449,1.102040816,8.91E+30,0.505287755,5632.693878,4.29494898,-0.153367347,2.228591837,1.011989796,291.97382,48.26231,15.246,14.8165102,15.2,14.985,14.786,13.883,13.288,13.249,0.058244898,19.47548024,42.57951804,-4.961276531,1.83049898,0.000743102,0.001351776,0.151989796,0.246765306,3.694367347,0.094357143,0.265214286,3.797520408
6015,0,1,0,1,1.926888595,131.63323,2454964.633,0,0.589,1.235,130,0.010922,4.82953,1.31,0.0321,86.56,1619,1622.18,9.82,0.3024,0.3288,3.2981899,10.089086,11.7,1,555,1,1.11E+31,0.698,6268,4.429,0.07,1.1,1.188,297.53055,48.38747,14.809,15.246,14.749,14.622,14.582,13.7,13.453,13.57,0,19.835593,48.38954,8,7.5,-0.0008,-0.00076,4.43,1.91,4.83,4.46,1.88,4.84
6016,0.984,0,0,0,34.1420506,136.03624,2454969.036,0,0.105,2.945,788,0.025353,11.96206,1.06,0.151,89.93,248,0.89,90.33,0.3775,0.3402,4.240604,10.541692,13.3,5,31,4,1.11E+31,0.0957,3526,4.866,-0.08,0.383,0.394,286.54001,49.437328,15.921,17.617,16.09,15.194,14.726,13.391,12.807,12.6,0.533,19.102647,49.43733,-0.72,-0.01,0.00068,-0.0001,0,-0.8,0.8,-0.1,-0.9,0.9
6017,0.269306122,0,0,0,0.241842544,131.86819,2454964.868,0,0.3064,0.7257,203,0.013375,5.31236,1.16,0.0073,83.08,2689,12357.89,2.542,0.2907,0.3464,73.13507722,290.5218273,29.3,1,513.6122449,1.102040816,8.91E+30,0.505287755,5834,4.577,-0.44,0.797,0.875,288.24615,43.135841,15.525,16.008,15.479,15.319,15.241,14.327,13.933,13.852,0.058244898,19.47548024,42.57951804,-4.961276531,1.83049898,0.000743102,0.001351776,0.151989796,0.246765306,3.694367347,0.094357143,0.265214286,3.797520408
6018,0,0,0,1,0.865759153,131.57771,2454964.578,0,0.38,0.8408,192,0.013026,10.29519,1.53,0.0185,87.06,2100,4616.69,7.42,0.3029,0.3239,4.333052,13.448081,18.7,1,1308,1,1.11E+28,1,6249,4.428,-0.04,1.076,1.13,289.25012,41.484871,15.232,15.684,15.196,15.039,15.002,14.124,13.855,13.765,0,19.28332,41.48571,-0.9,3.04,0.00032,-0.00079,1.37,3.48,3.74,1.49,3.05,3.39
6019,1,0,0,0,1.332035996,131.58386,2454964.584,0,0.137,1.391,137,0.010635,4.22954,0.85,0.022,88.93,1365,823.09,7.348,0.2521,0.421,3.539237,9.762238,12.6,1,998,1,1.11E+31,0.8996,5376,4.616,-0.34,0.73,0.811,285.20944,46.540909,15.682,16.292,15.634,15.421,15.317,14.379,13.961,13.825,0.336,19.013955,46.5406,-0.3,-1.1,1.00E-05,0.00014,0,1.4,1.4,-0.2,1.4,1.4
6020,1,0,0,0,8.68910764,133.23559,2454966.236,0,0.049,1.1627,1680,0.038216,52.00896,0.49,0.0378,89.95,211,0.47,59.2,0.366,0.3573,3.7267683,11.992775,9.6,2,91,1,1.11E+26,0.2931,2703,5.274,0,0.118,0.096,292.50378,41.830421,17.131,18.164,17.11,16.687,13.53681633,13.379,12.852,12.589,0.008,19.500232,41.83046,-0.83,0.13,-0.0014,-0.0019,0.35,-0.03,0.35,-1.56,-1.21,1.97
6021,0.269306122,0,0,0,0.63624396,131.968841,2454964.969,0,0.69544898,4,10231.17449,0.10857801,2.861124388,17.37489796,0.09180102,72.65908163,1580.163265,31090.7949,17.74603716,0.246305102,0.42002551,73.13507722,290.5218273,103.6081633,1,513.6122449,1.102040816,8.91E+30,0.505287755,5632.693878,4.29494898,-0.153367347,2.228591837,1.011989796,297.15662,40.898788,11.29,11.443,11.239,11.212,11.24,10.437,10.305,10.254,0.058244898,19.47548024,42.57951804,-4.961276531,1.83049898,0.000743102,0.001351776,0.151989796,0.246765306,3.694367347,0.094357143,0.265214286,3.797520408
6022,0.269306122,0,0,0,4.4040248,134.00341,2454967.003,0,0.69544898,2.41,10231.17449,0.10857801,2.861124388,17.37489796,0.09180102,72.65908163,1580.163265,31090.7949,17.74603716,0.246305102,0.42002551,73.13507722,290.5218273,103.6081633,1,513.6122449,1.102040816,8.91E+30,0.505287755,5632.693878,4.29494898,-0.153367347,2.228591837,1.011989796,281.11948,42.9944,14.814,15.838,14.801,14.375,14.138,12.986,12.405,12.262,0.058244898,19.47548024,42.57951804,-4.961276531,1.83049898,0.000743102,0.001351776,0.151989796,0.246765306,3.694367347,0.094357143,0.265214286,3.797520408
6023,0.269306122,0,0,0,9.81101738,134.18676,2454967.187,0,0.69544898,2.09,10231.17449,0.10857801,2.861124388,17.37489796,0.09180102,72.65908163,1580.163265,31090.7949,17.74603716,0.246305102,0.42002551,73.13507722,290.5218273,103.6081633,1,513.6122449,1.102040816,8.91E+30,0.505287755,5632.693878,4.29494898,-0.153367347,2.228591837,1.011989796,286.65024,47.242329,14.656,15.168,14.612,14.436,14.374,13.43,13.062,13.026,0.058244898,19.47548024,42.57951804,-4.961276531,1.83049898,0.000743102,0.001351776,0.151989796,0.246765306,3.694367347,0.094357143,0.265214286,3.797520408
6024,0.999,0,0,0,8.71980135,139.52134,2454972.521,0,0.343,3.7454,160,0.011679,1.20992,1.53,0.0854,88.84,987,224.47,16.94,0.2844,0.3661,3.9980712,14.123186,22.7,7,111,7,1.11E+31,0.6734,5970,4.317,0.1,1.2,1.089,284.4335,49.305161,13.804,14.139,13.741,13.66,13.634,12.79,12.531,12.482,0.045,18.962218,49.30544,-0.52,0.99,7.00E-05,-0.00013,0.04,0.51,0.51,0.06,0.43,0.43
6025,0.916,0,0,0,7.00821787,137.67164,2454970.672,0,0.156,3.812,116,0.009852,1.06266,1.29,0.0738,89.36,1062,300.58,14.03,0.2844,0.3661,4.745033,14.816139,19.2,7,154,6,1.11E+31,0.337,5970,4.317,0.1,1.2,1.089,284.4335,49.305161,13.804,14.139,13.741,13.66,13.634,12.79,12.531,12.482,0.644,18.962236,49.30508,0.12,-0.28,-1.50E-05,4.20E-05,0.37,-0.44,0.57,0.38,-0.54,0.66
6026,0,0,1,1,0.903583394,131.877566,2454964.878,0,1.242,1.5942,1030,0.275974,0.13193,33.18,0.0191,45.94,2162,5162.98,1.786,0.311,0.2914,5.894661,22.64481,151.7,1,1477,1,1.11E+31,0.9733,6455,4.41,-0.2,1.101,1.136,288.17081,43.501202,14.811,15.166,14.773,14.659,14.634,13.764,13.532,13.435,0,19.2112801,43.500794,-4.23,-1.46,0.00112,0.000412,-3.426,-0.292,3.438,-3.428,-0.246,3.437
6027,0,0,1,1,0.99014722,132.02928,2454965.029,0,0.329,0.9394,321,0.016399,9.05583,1.34,0.0182,87.58,1433,997.75,7.77,0.153,0.5684,3.702674,14.745082,23,1,1349,1,1.11E+31,1,5072,4.606,0,0.747,0.837,289.20413,46.133911,15.896,16.669,15.844,15.565,15.451,14.411,13.911,13.81,0,19.279036,46.13682,-46.42,10.47,0.0115,-0.00263,-6.97,3.141,7.649,-6.86,3.016,7.491
6028,0.269306122,0,0,0,138.6122771,170.98026,2455003.98,0,0.69544898,13.79,10231.17449,0.10857801,2.861124388,17.37489796,0.09180102,72.65908163,1580.163265,31090.7949,17.74603716,0.246305102,0.42002551,73.13507722,290.5218273,103.6081633,1,513.6122449,1.102040816,8.91E+30,0.505287755,5632.693878,4.29494898,-0.153367347,2.228591837,1.011989796,292.44772,47.858952,15.072,15.788,15.025,14.765,14.616,13.609,13.063,12.953,0.058244898,19.47548024,42.57951804,-4.961276531,1.83049898,0.000743102,0.001351776,0.151989796,0.246765306,3.694367347,0.094357143,0.265214286,3.797520408
6029,0,0,1,1,0.77359329,132.09232,2454965.092,0,0.388,1.7603,80.6,0.008311,1.03084,0.82,0.0163,83.02,1890,3022.82,3.19,0.2622,0.4035,4.238458,17.108883,21.7,1,1727,1,1.11E+31,0.9181,5747,4.508,-0.04,0.907,0.968,296.23697,43.014149,14.615,15.158,14.554,14.382,14.317,13.356,13.008,12.889,0,19.749255,43.01597,4.93,6.55,-0.000286,-0.000363,4.98,3.57,6.13,4.9,3.73,6.16
6030,0,0,1,0,0.306937807,131.635518,2454964.636,0,0.005,0.5925,119,0.010129,13.24382,0.82,0.0081,89.92,2142,5019.53,4.04,0.1646,0.5508,3.8785238,13.88336,29.3,1,2173,1,1.11E+31,0.9825,5088,4.58,-0.18,0.741,0.762,287.73572,42.823421,14.409,15.114,14.355,14.107,13.993,12.936,12.503,12.402,0.013,19.182428,42.82344,1.82,0.07,-0.000138,-1.00E-05,-0.12,-0.31,0.33,0.1,-0.43,0.44
6031,0.999,0,0,0,0.716531851,131.7213,2454964.721,0,0.887,0.655,78.9,0.009893,2.60706,1.11,0.0149,77.61,2034,4063.57,4.14,0.2396,0.4415,3.594078,14.491311,17.9,1,1868,1,1.11E+31,0.8705,5552,4.349,-0.06,1.03,0.863,298.29819,42.434368,13.458,14.017,13.385,13.218,13.106,12.151,11.801,11.729,0.165,19.886543,42.43418,-0.13,-0.7,2.00E-06,4.40E-05,-0.43,-0.14,0.45,-0.62,-0.16,0.64
6032,0.133,0,0,1,0.637487312,131.97829,2454964.978,0,0.81,1.9626,211,0.014823,0.25235,1.75,0.0147,62.54,2334,7053.67,1.757,0.302,0.319,3.2921293,12.071014,25,1,781,1,1.11E+31,0.8069,6173,4.39,-0.1,1.083,1.045,285.5463,48.410851,15.315,15.743,15.253,15.131,15.053,14.154,13.854,13.865,0,19.03622,48.41341,-7.1,9.2,0.00081,-0.00105,-0.36,5.07,5.09,-0.36,4.88,4.9
6033,0.269306122,0,0,0,5.71489488,134.87432,2454967.874,0,0.0125,2.0705,293,0.015473,5.69153,1.41,0.0606,89.95,908,160.68,21.42,0.2448,0.4327,73.13507722,290.5218273,21.2,2,513.6122449,1.102040816,8.91E+30,0.505287755,5552,4.555,-0.08,0.833,0.909,283.97751,44.811562,15.011,15.575,14.926,14.77,14.632,13.685,13.283,13.222,0.058244898,19.47548024,42.57951804,-4.961276531,1.83049898,0.000743102,0.001351776,0.151989796,0.246765306,3.694367347,0.094357143,0.265214286,3.797520408
6034,0.269306122,0,0,0,7.76967007,133.0900444,2454966.09,0,0.69544898,4.74,10231.17449,0.10857801,2.861124388,17.37489796,0.09180102,72.65908163,1580.163265,31090.7949,17.74603716,0.246305102,0.42002551,73.13507722,290.5218273,103.6081633,2,513.6122449,1.102040816,8.91E+30,0.505287755,5632.693878,4.29494898,-0.153367347,2.228591837,1.011989796,290.91119,38.335579,13.787,14.533,13.726,13.467,13.314,12.25,11.766,11.66,0.058244898,19.47548024,42.57951804,-4.961276531,1.83049898,0.000743102,0.001351776,0.151989796,0.246765306,3.694367347,0.094357143,0.265214286,3.797520408
6035,0.269306122,0,0,0,76.642481,143.224,2454976.224,0,0.1653,5.476,64.5,0.007287,3.86123,1.36,0.3477,89.95,542,20.44,106.2,0.2522,0.4218,73.13507722,290.5218273,7.6,2,513.6122449,1.102040816,8.91E+30,0.505287755,5537,3.949,-0.2,1.714,0.954,287.57117,42.813919,12.852,13.417,12.799,12.61,12.501,11.542,11.23,11.119,0.058244898,19.47548024,42.57951804,-4.961276531,1.83049898,0.000743102,0.001351776,0.151989796,0.246765306,3.694367347,0.094357143,0.265214286,3.797520408
